NecropDateDt,NecropDate,DeadDateDt,DeadDate,Date1stHeardDt,Date1stHeard,AgeCarcass,BestDead,AnimalYear,Recorder,Herd,Animal_ID,Sex,Age,AgeEstMethod,GPS_CollarSerialNo_Date_FK,CollarSN,VHF_freq,Location,InvestReason,UTM_E,UTM_N,ElevDEM,CarcassCon,Cause_Mort,CausMortAcc,ConditionNotes,Evidence,Comments,CauseMortRevised,RevisionReason,PhotoTaken,Houndsmen,RumenIntact,TracksFound,ScatFound,DragMarks,Latrine,Femur,Tooth,Mandible,Skull,LionID,KillLocUsingGPSData,LionClusterID
11-May-17,20170511,09-May-17,20170509,,,2,20170509,2017,V_Davis,Mt. Langley,M141,Female,,,,,,Tuttle Cyn,,395192,4046628,1907,Consumed,Lion,Certain,"Drag mark with different size lion tracks at it. Cache site, hair plucked, hair pile","Drag mark was bloody and crooked, indicative of lion cubs learning to hunt. Ewe was on her feet then off throughout drag. Finally stashed under a tree in classic lion cache site.","Bear took this kill away and drug it to the creek bottom where I found it lying on the kill. I went back a couple of days later to find the kill consumed, spine broken, but long bones intact.",,,Y,Y,,Y,,Y,,Y,,Y,,,,
11-May-17,20170511,11-May-17,20170511,,,,20170511,2017,C_Massing,Mt. Baxter,S260,Female,,,,,,,,,,,,Censor,,censor,,Censor 5/20/19 CPM. Last seen 4/11/17,,,,,,,,,,,,,,,,
10-May-17,20170510,10-May-17,20170510,,,,20170510,2017,C_Massing,Mt. Baxter,S138,Female,,,,,,,,,,,,Censor,,censor,,Censor 5/20/19 CPM. Last seen 4/10/17,,,,,,,,,,,,,,,,
08-May-17,20170508,01-Sep-16,20160901,,,270,20160901,2016,S_Forshee,Wheeler Ridge,M140,Unknown,0,Size of Remains,,,,"Cached under lg juniper, E side of Barf (lamb gully)",,351090,4139374,2675,Consumed,Lion,Probable,"completely consumed, skeleton intact","Cached, plucked, puncutures on mandible, nostrils consumed, rumen intact. Could be bobcat","Aged by horn size to be 2-4 mos old. Feline predator, unknown if lion or bobcat",,,Y,N,Y,N,N,Y,,Y,,N,Y,,,
02-May-17,20170502,26-Apr-17,20170426,28-Apr-17,20170428,7,20170426,2016,A_Sturgill,Mt. Langley,S407,Female,3,Frequency List,,79522160.225,160.225,"E facing drainage off of Lone Pine Pk. N side of Crk up side drainage, ~8500ft.",,392138,4048117,2600,Consumed,Lion,Certain,"legs and skull present, long bones cracked","tracks, drag mark, cached, rumen intact, hair plucked, long bones cracked",Same tracks found at M139's mort site,,,Y,N,Y,Y,,Y,,Y,,N,N,,,
02-May-17,20170502,03-Apr-17,20170403,,,30,20170403,2016,A_Sturgill,Mt. Langley,M139,Unknown,1,Teeth,,,,Cached in dense trees at edge of creek,,392774,4048604,2221,Consumed,Lion,Probable,"plucked hair pile, lower legs present",,"No marrow present in long bones, no femur. Near S407 mort site.",,,Y,N,Y,Y,Y,,,N,,Y,N,,,
28-Apr-17,20170428,01-Mar-17,20170301,02-Mar-17,20170302,58,20170301,2016,E_Otto,Convict Creek,S398,Female,4,Frequency List,,79522159.471,159.471,"On a steep, rocky ledge. Area appears to have been a bed site/w/lots of sheep pellets everywhere",,340955,4155221,3284,Scavenged,starvation,Probable,"All flesh gone, otherwise largely intact","skeleton largely intact on a rocky ledge, bone marrow old but appeared red. Lots of sheep pellets, bedside, looked like she had been at this location for a long time w/o much movement before death.","Since the bone marrow was old, Riney rating may not be accurate.",,,Y,N,,,Y,,,Y,,,,,,
28-Apr-17,20170428,26-Jan-17,20170126,26-Jan-17,20170126,45,20170126,2016,L_Greene,Convict Creek,S436,Female,0,Frequency List,,6426,160.075,"Midway up Esha Cyn, W side",,340954,4155185,3271,Scavenged,starvation,Probable,"rumen scattered, most bones gone, those that remain gnawed extensively. Some long bones intact but cracked, unable to score","carcass found below rocky outcrop. Did not appear to be avalanche patch, but more likely a spot to hunker down during storm","humerus collected. Tibia marrow dried out, red ribbon, assumed it was red and watery at one time, but hard to be sure. Scored tibia at 0, 0, but totally dry so not entered.",,,Y,N,,,,,,N,,N,N,,,
27-Apr-17,20170427,26-Apr-17,20170426,27-Apr-17,20170427,0,20170426,2016,S_Forshee,Wheeler Ridge,S471,Male,0,,,6945,159.320,Btwn Dead Horse and Dead Ram Cyns,,353019,4142421,2535,Intact,Rock Fall,Certain,"Lamb smashed under rock, abdomen seems crushed, back is broken","Rock on top of lamb, also ground evidence of rock fall above lamb","Collected whole carcass. Neonate of S468, born 4/24, captured 4/25. Carcass ~12hrs dead, 68m from capture/release site, and 18m from last observed location (4/26 7:30am, observed w/mother).",,,Y,N,,,,,,,,,,,,
26-Apr-17,20170426,19-Apr-17,20170419,26-Apr-17,20170426,7,20170419,2016,L_Siemion,Mt. Baxter,S306,Female,5,Frequency List,,83132160.764,160.764,500m up Black Cyn along S side of creek,,384710,4081665,1678,Consumed,Lion,Probable,"hair pile w/spine, skull, and bone fragments","chip on lower jaw, plucked fur, cracked bones, location of carcass along creek","No rumen found, likely 2nd feeding spot",,,Y,N,,,,,,Y,,,,,,
21-Apr-17,20170421,16-Apr-17,20170416,21-Apr-17,20170421,6,20170416,2016,A_Sturgill,Sawmill Canyon,S232,Female,4,Frequency List,,79626160.620,160.620,creek below Spook Cyn at 7000ft,,381181,4088210,2080,Scavenged,Lion,Certain,"head, hide and lower legs present. Rumen pile 2m away. Meat consumed, spine and rib cage missing.","Knotch on jaw. Long bones cracked or missing. Lion tracks. Plucked hair, rumen intact","collected tibia, tooth",,,Y,N,Y,Y,,,,,,,,,,
18-Apr-17,20170418,29-Mar-17,20170329,,,21,20170329,2016,V_Davis,Mt. Langley,S174,Female,11,Frequency List,,57875160846,160.846,N side S Lubkin,,399590,4041756,2046,Consumed,Lion,Certain,,"Lion tracks, scat, cache site, hair pile, hair plucked, rumen, ribs clipped, long bones broken",bear had found this kill,,,Y,Y,Y,Y,Y,,,N,,N,N,,,
12-Apr-17,20170412,29-Mar-17,20170329,12-Apr-17,20170412,30,20170329,2016,A_Sturgill,Mt. Warren,S239,Male,7,Frequency List,,71187159041o,159.041,"above E end of Lundy Lk, ~250ft up S facing slope",,304726,4211876,2526,Consumed,Lion,Probable,Head and small piece of vertebrae left,"rumen intact, plucked hair, knotch on jaw, cached carcass","No long bones left, collected mandible and tooth.",,,Y,N,Y,,,,,,,Y,N,,,
11-Apr-17,20170411,10-Apr-17,20170410,10-Apr-17,20170410,1,20170410,2016,L_Greene,Mt. Langley,S470,Female,12,Frequency List,,92120160.168,160.168,Drainage up Lubkin,,398802,4042013,2138,Intact,Capture,Probable,"in bedsite, no decomp or insect activity","Limited movement post capture with clustering, followed by stillbirth, then death. Necropsy best guess was aspiration pneumonia secondary to capture. Died 17 days after capture.","Collected kidney, heart/lung, R rib cage, spleen, liver, rumen, uterus. Severe necrosis of lungs, fluid in thoracic cavity, sputum in esophagus, sand/rock in GI tract, abnormal discoloration of sleepn, liver. Necropsy lab results have more information--elevated zinc, potentially due to inflammatory response. Severe pneumonia in cranioventral lung lobes. Sand/rocks comprised 20% digestive material. Emaciated, pronounced hips, no fat on organs.",,,Y,N,,,,,,Y,,,Y,,,
10-Apr-17,20170410,10-Apr-17,20170410,10-Apr-17,20170410,,20170410,2016,C_Massing,Bubbs Creek,S192,Male,,,,,,"1/4mi from Charlotte Crk crossing on Bubbs Crk trail, Rae Lks loop",,368590,4070390,2409,,Unknown,,VHF collar found by hiker. Originally censored,Not investigated,"Censor 10/2/19 CPM. Heard on mort 4/10/17 but also heard live after, not heard since 9/13/17. VHF collar found by hiker reported Nov 2019. Originally censored.",,,N,N,,,,,,,,,,,,
08-Apr-17,20170408,06-Apr-17,20170406,06-Apr-17,20170406,2,20170406,2016,A_Sturgill,Sawmill Canyon,S314,Female,4,Frequency List,,83132160.874,160.874,"~1mi up Sawmill Cyn. Sandy bowl on S facing slopes, 6200ft elevation, 300ft below lamb M138",,384176,4086012,1794,Scavenged,Lion,Certain,"stomach and neck consumed, legs intact","cached, plucked hair, rumen intact, long bones cracked, ribs clipped, lion tracks.",Collected tooth,,,Y,N,Y,Y,N,,,Y,,N,N,,,
06-Apr-17,20170406,01-Mar-17,20170301,,,35,20170301,2016,V_Davis,Mt. Williamson,S113,Male,12,Frequency List,,51406159.498,159.498,,,389338,4057983,2042,Consumed,Lion,Probable,long bones consumed,"lion tracks, long bones consumed, hair plucked, hair pile","Had been censored for 11/8/2014, but found 4/6/17, believed dead 30+ days",,,N,Y,,Y,,,,N,,N,N,,,
06-Apr-17,20170406,05-Mar-17,20170305,,,31,20170305,2016,A_Sturgill,Sawmill Canyon,M138,Unknown,0,Teeth,,,,"~1mi up Sawmill Cyn. Sandy bowl on S facing slopes, ~6300ft elevation, 300ft above S314",,384179,4086070,1829,Consumed,Unknown Poss Predation,Unknown,only hide and horns left,,Collected femur but marrow may not be present. Old carcass-dead >30 days,,,Y,N,,,,,,Y,,N,N,,,
05-Apr-17,20170405,05-Mar-17,20170305,19-Mar-17,20170319,30,20170305,2016,T_Calfee,Taboose Creek,M137,Male,1,Teeth,,,,"Ridge btwen Birch's E, S faces, 12000ft",,374888,4102667,3647,Scavenged,starvation,Probable,"skull, spine, hind legs present. Soft tissues and mort muscles gone","poor horn growth, bone marrow gelatinous red",Unknown how long dead. Found by hiker 3/19,,,Y,N,,,,,,Y,,N,N,,,
04-Apr-17,20170404,10-Feb-17,20170210,12-Feb-17,20170212,50,20170210,2016,A_Sturgill,Wheeler Ridge,S248,Female,4,Frequency List,,83132160.746,160.746,"Huarte, 9500ft on narrow ledge 10ft up. Too cliffy for scavengers to access",,351419,4141158,2735,Intact,Physical Injury,Certain,Mostly intact. Scavenged by birds,"Found on narrow ledge below cliffs. Front and back legs on L side broken, horn cracked","Dead lamb M133 fround ~350ft below, might have been hers. Could have died in avalanche together. Debris around. Collected tibia.",,,Y,N,,,,,,N,,N,N,,,
04-Apr-17,20170404,26-Jan-17,20170126,26-Jan-17,20170126,69,20170126,2016,L_Siemion,Convict Creek,S222,Female,5,Frequency List,,71187159.265,159.265,Esha Cyn beneath Esha Pk,,341023,4155161,3226,Scavenged,Avalanche,Probable,"skull, spine, pelvis intact",GPS pts indicate likely avalanche,"No long bones present. Carcass found on top of snow, could have been avalanche earlier in winter.",,,Y,N,,,,,,,,,,,,
04-Apr-17,20170404,05-Jan-17,20170105,05-Jan-17,20170105,90,20170105,2016,T_Calfee,Taboose Creek,S355,Male,5,Frequency List,,83132160.322,160.322,"Red Mtn Crk, on S slope of Tinemaha Pk at 8600ft",,377288,4098405,2630,Consumed,Avalanche,Probable,Skull was all found,located in avalanche debris,skull only,,,Y,,,,,,,,,,,,,
04-Apr-17,20170404,31-Mar-17,20170331,31-Mar-17,20170331,5,20170331,2016,L_Greene,Wheeler Ridge,S469,Female,5,Frequency List,,92120160.232,160.232,"N slope of N branch of Levergate @ 9200ft, moderately steep, sandy, no cliffs above",,352658,4145011,2799,Intact,Capture,Probable,"intact, no injuries observed, no danger of avalanche nearby","No injuries observed, no internal hemorrhaging, in decent body condition with fat on omentum, kidney, heart.","Necropsy revealed decent body condition. Sheep moved ~1km after capture. Collected lung, heart, spleen, kidney, uterus samples (not pregnant). VHF heard live 3/31 17:30, dead @ 18:00",,,Y,N,,,,,,Y,,N,N,,,
04-Apr-17,20170404,10-Feb-17,20170210,,,50,20170210,2016,A_Sturgill,Wheeler Ridge,M133,Unknown,0,,,,,"on snow in bottom of gully in Huarte, 9000ft. Likely dragged by scavengeres",,351439,4141058,2649,Scavenged,Unknown,,"Dessicated, mostly consumed, chewed ribs",Avalanche debris present in gully. May have fallen w/S248 and been dragged by scavengers,"Found ~350ft below S248's carcass, may have been her lamb.Marrow dry",Avalanche,in avalanche chute,,,,,,,,Y,,N,N,,,
03-Apr-17,20170403,21-Jan-17,20170121,21-Jan-17,20170121,75,20170121,2016,T_Calfee,Taboose Creek,S431,Male,4,Frequency List,,,160.120,"Brich Crk below Birch Lk at 10500ft, located below a cliff band",,373626,4104544,3179,Scavenged,Avalanche,Probable,"Head, spine, pelvis, and one set of leg bones intact",Animal was found in avid debris and died during lg storm,"Femur hollow, no visible marrow.",,,Y,N,,,,,,Y,,N,N,,,
03-Apr-17,20170403,22-Mar-17,20170322,,,20,20170322,2016,V_Davis,Mt. Langley,M135,Male,1,Size of Remains,,,,"N Lubkin Crk, 20m from S266 mort",,397657,4043562,1878,Consumed,Lion,Certain,1 femur and hair only,"drag mark, hair pile, hair plucked, lion scat, long bones eaten, skull eaten",,,,Y,N,Y,,Y,Y,,Y,,N,N,,,
03-Apr-17,20170403,30-Mar-17,20170330,,,4,20170330,2016,L_Siemion,Wheeler Ridge,M134,Female,2,Teeth,,,,~100m S of Rabbit Ears base below cliffs,,353836,4144303,2260,Intact,Capture,,"fully intact, no scavenger activity, a few maggots, eyes eaten, flies swarming, bloated","found in area where sheep were chased/captured on 3/23. No apparent injuries, animal in good condition, fat around kidney, heart. Could be capture related","No noticeable discoloration of the muscles, some light pooling of blood on downhill side, all intact. Collected heart, spleen, muscle, head, liver, lung. Location at base of cliffs suggested fall, but no signs of trauma. Climber found mort 3/31. Lab results: no detection of M. ovi, and no significant findings from tissues.",,,Y,,,,,,,Y,,Y,Y,,,
01-Apr-17,20170401,01-Apr-17,20170401,,,,20170401,2016,C_Massing,Sawmill Canyon,S450,Female,,,,,,,,,,,,Censor,,censor,,Censor 4/4/19 CPM. Last seen 3/1/17,,,,,,,,,,,,,,,,
30-Mar-17,20170330,30-Mar-17,20170330,22-Feb-17,20170222,31,20170330,2016,L_Greene,Mt. Warren,S331,Male,6,Frequency List,,79626159.122,159.122,Virginia Pass on side of rocky outcrop,,295317,4215695,3252,Scavenged,starvation,Probable,"skull and backbone intact but only 1 leg remaining, all soft tissue gone",bone marrow of leg (not femur) indicated poor condition. Not predation or avalanche,Animal not buried in snow. Not sure how melt/freeze conditions will affect marrow condition.,,,Y,N,Y,,,,,Y,,,,,,
29-Mar-17,20170329,01-Mar-17,20170301,06-Mar-17,20170306,30,20170301,2016,L_Greene,Mt. Warren,S330,Female,4,Frequency List,,79626159.135,159.135,"W side Excelsior, on rocky outcrop",,296665,4210082,3214,Scavenged,starvation,Probable,spine and skull intact but ribs chewed and only 1 leg present. All soft tissue gone,"Marrow of tibia was red and gelatinous, skeleton mostly intact and not in slide area",Not sure how melt/freeze may affect bone marrow condition,,,Y,N,,,,,,Y,,N,N,,,
29-Mar-17,20170329,23-Mar-17,20170323,,,6,20170323,2016,V_Davis,Mt. Langley,M132,Unknown,0,,,,,Tuttle bottom,,394340,4046221,2021,Consumed,Lion,Certain,2 ft horn cap and hair is all that is left,"cluster from NV lion collar, lion tracks and scat, buried hair pile, lg bones eaten","buried nearby was another kill rumen pile and small bones only--it was probably >4mos old, not even possible to determine species",,,Y,N,N,Y,Y,Y,,,,,,,,
24-Mar-17,20170324,24-Feb-17,20170224,14-Mar-17,20170314,30,20170224,2016,A_Sturgill,Mt. Baxter,S363,Male,3,Frequency List,,79626160.629,160.629,"N fork Oak Crk, south facing lopes, 8200ft, steep rocks near gully--UTMs don't match so were deleted, 363638, 4104531",,,,3179,Consumed,Unknown,,only dried rumen and hair present,"nothing left, too long since mortality to determine cause","carcass believed >30 days old, but no bones found",,,Y,N,Y,N,N,N,,N,,N,N,,,
24-Mar-17,20170324,24-Mar-17,20170324,24-Mar-17,20170324,0,20170324,2016,J_Fusaro,Wheeler Ridge,S467,Female,3,Teeth,,92120159.299,159.299,"below Rabbit Ears, where dropped off after capture",,354264,4144336,1969,Intact,Capture,Certain,"No external signs of trauma. Animal lay down after drop off and died of trauma, did not move far","Necropsy by vet B Munk showed broken hip, associated hemorrhaging, and L4/L5 vertebrae dislocation",Capture mortality. No sign of trauma or elevated stress in basecamp. Vitals normal. Many samples collected by lab during necropsy. Pregnant w/female lamb,,,Y,,,,,,,,,,,,,
18-Mar-17,20170318,18-Mar-17,20170318,18-Mar-17,20170318,0,20170318,2016,V_Davis,Mt. Langley,S209,Female,10,,,68475159271,159.271,S. Lubkin,,399501,4041268,1943,Consumed,Lion,Certain,,,collected lion and bobcat scat,,,Y,N,Y,Y,Y,Y,,N,,N,N,,,
17-Mar-17,20170317,04-Mar-17,20170304,04-Mar-17,20170304,,20170304,2016,T_Calfee,Mt. Gibbs,S253,Female,6,Frequency List,,79626160.815,160.815,S slope of Mt. Wood above Alger,,309519,4185188,3206,Scavenged,Unknown not Predation,Unknown,"Head, spine, ribs mostly intact","Died during nice weather, no sign of avalanche, possible malnutrition",,snow,"Died during nice weather, no sign of avalanche, possible malnutrition--marrow at 1's",Y,,,,,,,Y,,N,N,,,
17-Mar-17,20170317,17-Jan-17,20170117,,,60,20170117,2016,T_Calfee,Mt. Gibbs,S215,Male,8,Frequency List,,68475159651,159.651,in Alger Crk at 8600ft,,311231,4183744,2633,Scavenged,Unknown not Predation,Unknown,"head, spine, pelvis, leg bone intact",,We discovered this mort while skiing up Alger Crk to recover S186 and S253. His VHF collar was nonfunctional.,Snow,close proximity to 2 other winter caused deaths,Y,,,,,,,Y,,,,,,
17-Mar-17,20170317,22-Jan-17,20170317,22-Jan-17,20170122,60,20170317,2016,T_Calfee,Mt. Gibbs,S186,Male,9,Frequency List,,79626160.662,160.662,S slope of Mt. Wood above Alger Lks at 10700ft,,309718,4185078,3274,Scavenged,Avalanche,Probable,"Head, spine, ribs, pelvis, leg bones mostly intact","found in avalanche debris, and died during lg storm cycle",Animal was buried in snow and dug out by coyotes,,,Y,N,,,,,,Y,,N,N,,,
14-Mar-17,20170314,14-Mar-17,20170314,,,,20170314,2016,C_Massing,Mt. Langley,S236,Female,,,,,,,,,,,,Censor,,censor,,Censor 3/5/19 CPM. Last obs 2/14/17,,,,,,,,,,,,,,,,
13-Mar-17,20170313,13-Mar-17,20170313,,,,20170313,2016,C_Massing,Sawmill Canyon,S394,Male,,,,,,,,,,,,Censor,,censor,,Censor 4/4/19 CPM. Last heard 2/13/17,,,,,,,,,,,,,,,,
10-Mar-17,20170310,01-Jan-17,20170101,,,70,20170101,2016,C_Massing,Wheeler Ridge,S152,Male,13,Frequency List,,54408160.530,160.530,mouth of Boundy Cyn,,354980,4148030,1729,,Unknown,,,,Jeff Ostergard found carcass while riding horse. Believed animal died 2-3 months ago.,,,N,Y,,,,,,,,,,,,
